cfb_season,college,ap_rank,nfl_players,pro_bowls,all_pros,player_list
2015,TCU,7,22,0,0,Aaron Green|Austin Schlottmann|Aviante Collins|Ben Banogu|Darius Anderson|Derrick Kindred|Halapoulivaati Vaitai|Jalen Reagor|Jeff Gladney|Joe Noteboom|Joey Hunt|Josh Carraway|Josh Doctson|Kolby Listenbee|L.J. Collier|Lucas Niang|Matt Pryor|Patrick Morris|Ross Blacklock|Travin Howard|Trevone Boykin|Ty Summers
2015,Houston,8,18,0,0,Adrian McDonald|Brandon Wilson|Cameron Malveaux|D'Juan Hines|DeMarcus Ayers|Derrick Mathews|Ed Oliver|Elandon Roberts|Emeke Egbule|Greg Ward|Isaiah Johnson|Josh Jones|Kyle Allen|Lee Hightower|Matthew Adams|Steven Dunbar|Tyus Bowser|William Jackson
2015,Mississippi,9,26,13,0,A.J. Brown|A.J. Moore|Breeland Speaks|C.J. Moore|Carlos Thompson|Channing Ward|Cody Core|D.J. Jones|D.K. Metcalf|Dawson Knox|Derrick Jones|Evan Engram|Fadol Brown|Greg Little|Jordan Wilkins|Josiah Coatney|Laquon Treadwell|Laremy Tunsil|Marquis Haynes|Mike Hilton|Myles Hartsfield|Quincy Adeboyejo|Robert Nkemdiche|Scottie Phillips|Trae Elston|Woodrow Hamilton
2015,Notre Dame,10,31,12,4,Alex Bars|Alohi Gilman|C.J. Prosise|Chase Claypool|Cole Kmet|Cole Luke|DeShone Kizer|Drue Tranquill|Durham Smythe|Equanimeous St. Brown|Isaac Rochell|Ishaq Williams|James Onwualu|Jaylon Smith|Jerry Tillery|Josh Adams|Julian Love|Julian Okwara|KeiVarae Russell|Khalid Kareem|Matthias Farley|Mike McGlinchey|Miles Boykin|Nick Martin|Quenton Nelson|Romeo Okwara|Ronnie Stanley|Sam Mustipher|Sheldon Day|Troy Pride|Will Fuller
2015,Michigan,11,43,1,0,Amara Darboh|Ben Braden|Ben Bredeson|Ben Gedeon|Brandon Watson|Brennen Beyer|Bryan Mone|Cesar Ruiz|Chase Winovich|Chris Wormley|David Long|De'Veon Smith|Delano Hill|Devin Bush|Donovan Peoples-Jones|Dymonte Thomas|Erik Magnuson|Graham Glasgow|Jabrill Peppers|Jake Butt|Jake Rudock|Jarrod Wilson|Jehu Chesson|Jeremy Clark|Joe Kerridge|Jon Runyan|Jordan Glasgow|Josh Metellus|Josh Uche|Jourdan Lewis|Khaleke Hudson|Kyle Kalis|Mason Cole|Matt Wile|Maurice Hurst|Michael Danna|Michael Onwenu|Rashan Gary|Ryan Glasgow|Sean McKeon|Taco Charlton|Willie Henry|Zach Gentry
2015,Florida State,12,19,21,4,Auden Tate|Bobo Wilson|Brian Burns|Cam Akers|Dalvin Cook|DeMarcus Walker|Derrick Nnadi|Derwin James|Gabe Nabers|Jalen Ramsey|Javien Elliott|Josh Sweat|Rick Leonard|Roberto Aguayo|Roderick Johnson|Ryan Izzo|Terrance Smith|Travis Rudolph|Trey Marshall
2015,Iowa,13,27,14,5,A.J. Epenesa|Amani Hooker|Anthony Nelson|Austin Blythe|Ben Niemann|C.J. Beathard|Casey Kreiter|Cedrick Lattimore|Cole Croston|Desmond King|Geno Stone|George Kittle|Greg Mabin|Henry Krieger-Coble|Ike Boettger|Jaleel Johnson|James Daniels|Josey Jewell|Josh Jackson|Kristian Welch|Matt Nelson|Michael Ojemudia|Noah Fant|Ross Reynolds|T.J. Hockenson|Tevaun Smith|Tristan Wirfs
2015,Tennessee,14,23,6,0,A.J. Johnson|Alex Ellis|Alvin Kamara|Cameron Sutton|Darrell Taylor|Derek Barnett|Emmanuel Moseley|Jakob Johnson|Jalen Reeves-Maybin|Jason Croom|Jauan Jennings|John Kelly|Josh Malone|Joshua Dobbs|Kahlil McKenzie|Kendal Vickers|Kyle Phillips|LaTroy Lewis|Marquez Callaway|Michael Palardy|Rashaan Gaulden|Shy Tuttle|Trevor Daniel
2015,Northwestern,15,15,0,0,Anthony Walker|Austin Carr|Blake Hance|Danny Vitale|Dean Lowry|Garrett Dickerson|Godwin Igwebuike|Hunter Niswander|Ifeadi Odenigbo|Joe Gaziano|Joe Jones|Justin Jackson|Montre Hartage|Nate Hall|Tyler Lancaster
2015,Oklahoma State,16,15,0,0,Blake Jarwin|Chris Carson|Chris Lacy|Emmanuel Ogbah|James Washington|Jordan Brailford|Justice Hill|Kevin Peterson|Lenzy Pipkins|Marcell Ateman|Mason Rudolph|Michael Hunter|Tre Flowers|Tyron Johnson|Vincent Taylor
2015,LSU,17,47,17,4,Anthony Johnson|Arden Key|Blake Ferguson|Clyde Edwards-Helaire|Corey Thompson|Cyril Grayson|D.J. Chark|Damien Lewis|Danny Etling|Darrel Williams|Davon Godchaux|Deion Jones|Devin White|Dillon Gordon|Donte Jackson|Duke Riley|Ethan Pocic|Foster Moreau|Frank Herron|Grant Delpit|Greedy Williams|Jacob Phillips|Jalen Mills|Jamal Adams|Jerald Hawkins|Joe Burrow|Justin Jefferson|K'Lavon Chaisson|Kendell Beckwith|Kevin Toliver|Kristian Fulton|Lamar Louis|Leonard Fournette|Lewis Neal|Lloyd Cushenberry|Malachi Dupre|Patrick Queen|Rashard Lawrence|Rashard Robinson|Reid Ferguson|Russell Gage|Saahdiq Charles|Stephen Sullivan|Tashawn Bower|Tre'Davious White|Vadal Alexander|Will Clapp
2015,Navy,18,2,0,0,Keenan Reynolds|Malcolm Perry
2015,Utah,19,26,4,1,Brian Allen|Chase Hansen|Cody Barton|Devontae Booker|Francis Bernard|Garett Bolles|Isaac Asiata|J.J Dielman|Jackson Barton|Jared Norris|Javelin Guidry|Jaylon Johnson|John Penisini|Julian Blackmon|Kylie Fitts|Leki Fotu|Marcus Williams|Matt Gay|Mitch Wishnowsky|Pasoni Tasini|Pita Taumoepenu|Sam Tevi|Terrell Burgess|Tim Patrick|Tyler Huntley|Zack Moss
2015,North Carolina,20,13,1,0,Andre Smith|Charlie Heck|Cole Holcomb|Jason Strowbridge|Landon Turner|M.J. Stewart|Mack Hollins|Mitchell Trubisky|Nazair Jones|Ryan Switzer|T.J. Logan|Tim Scott|William Sweet
2015,Baylor,21,17,4,1,Andrew Billings|Blake Lynch|Bravvion Roy|Clay Johnston|Corey Coleman|Denzel Mims|Grayland Arnold|Henry Black|James Lynch|Jameson Houston|Jarell Broxton|Kyle Fuller|Orion Stewart|Rico Gathers|Ross Matiscik|Spencer Drango|Xavien Howard
2015,Washington State,22,12,1,0,Andre Dillard|Daniel Ekuale|Destiny Vaeao|Dom Williams|Frankie Luvu|Gardner Minshew|Hercules Mata'afa|Jalen Thompson|Joe Dahl|John Fullington|River Cracraft|Shalom Luani
2015,Wisconsin,23,27,16,7,Alec Ingold|Alex Erickson|Andrew Van Ginkel|Austin Traylor|Beau Benzschawel|Corey Clement|Dare Ogunbowale|Darius Hillary|David Edwards|Derek Watt|Joe Schobert|Jonathan Taylor|Leon Jacobs|Michael Deiter|Natrell Jamerson|Nick Nelson|Quintez Cephus|Ryan Connelly|Ryan Ramczyk|T.J. Edwards|T.J. Watt|Tanner McEvoy|Troy Fumagalli|Tyler Biadasz|Tyler Marz|Vince Biegel|Zack Baun
2015,Western Kentucky,24,9,0,0,Darrell Williams|Deon Yelder|Forrest Lamp|George Fant|Joel Iyiegbuniwe|Mike White|Prince Charles Iworah|Taywan Taylor|Tyler Higbee
2015,Temple,25,26,7,0,Brandon Shippen|Colin Thompson|Dion Dawkins|Haason Reddick|Harrison Hand|Isaiah Wright|Jahad Thomas|Jake Martin|Jullian Taylor|Keith Kirkwood|Kyle Friend|Matt Hennessy|Matthew Ioannidis|Michael Dogbe|Nate Hairston|Phillip Walker|Robby Anderson|Rock Ya-Sin|Ryquell Armstead|Sam Franklin|Sean Chandler|Sharif Finch|Shaun Bradley|Tavon Young|Tyler Matakevich|Ventell Bryant
2016,Clemson,1,29,9,0,A.J. Terrell|Amari Rodgers|Austin Bryant|Carlos Watkins|Christian Wilkins|Clelin Ferrell|Cordrea Tankersley|Deon Cain|Deshaun Watson|Dexter Lawrence|Dorian O'Daniel|Hunter Renfrow|Isaiah Simmons|Jackson Carman|John Simpson|Jordan Leggett|K'Von Wallace|Mark Fields|Mike Williams|Mitch Hyatt|Ray-Ray McCloud|Tanner Muse|Taylor Hearn|Tee Higgins|Travis Etienne|Trayvon Mullen|Tremayne Anchrum|Trevor Lawrence|Wayne Gallman
2016,Alabama,2,57,35,12,Alex Leatherwood|Anfernee Jennings|Anthony Averett|ArDarius Stewart|Bo Scarbrough|Bradley Bozeman|Brandon Greene|Calvin Ridley|Cam Robinson|Cam Sims|Christian Barmore|Cole Mazza|Da'Shawn Hand|Dalvin Tomlinson|Damien Harris|Daron Payne|DeVonta Smith|Deionte Thompson|Deonte Brown|Eddie Jackson|Gehrig Dieter|Hale Hentges|Henry Ruggs|Irv Smith|Isaiah Buggs|J.C. Hassenauer|J.K. Scott|Jaylen Waddle|Jedrick Wills|Jerry Jeudy|Jonah Williams|Jonathan Allen|Josh Jacobs|Landon Dickerson|Lester Cotton|Levi Wallace|Mac Jones|Mack Wilson|Marlon Humphrey|Minkah Fitzpatrick|Najee Harris|O.J. Howard|Patrick Surtain|Quinnen Williams|Raekwon Davis|Rashaan Evans|Reuben Foster|Robert Foster|Ronnie Harrison|Ross Pierschbacher|Ryan Anderson|Shaun Dion Hamilton|Tim Williams|Tony Brown|Trevon Diggs|Tua Tagovailoa|Xavier McKinney
2016,USC,3,28,8,3,Adoree' Jackson|Alijah Vera-Tucker|Amon-Ra St. Brown|Austin Jackson|Cameron Smith|Chad Wheeler|Chuma Edoga|Damien Mama|Deontay Burnett|Isaac Whitney|Jay Tufele|Jordan Simmons|JuJu Smith-Schuster|Justin Davis|Leon McQuay III|Marlon Tuipulotu|Marvell Tell|Michael Pittman|Nico Falah|Porter Gustin|Rasheem Green|Ronald Jones|Sam Darnold|Steven Mitchell|Talanoa Hufanga|Tre Madden|Uchenna Nwosu|Zach Banner
2016,Washington,4,31,11,2,Aaron Fuller|Ben Burr-Kirven|Budda Baker|Byron Murphy|Coleman Shelton|Dante Pettis|Darrell Daniels|Drew Sample|Elijah Molden|Elijah Qualls|Greg Gaines|Hunter Bryant|Jake Eldrenkamp|Jaydon Mickens|Joe Tryon|John Ross|Kaleb McGary|Keishawn Bierria|Keith Taylor|Kevin King|Lavon Coleman|Levi Onwuzurike|Myles Bryant|Myles Gaskin|Nick Harris|Salvon Ahmed|Sidney Jones|Taylor Rapp|Vita Vea|Will Dissly|Zeke Turner
2016,Oklahoma,5,29,25,4,Ahmad Thomas|Amani Bledsoe|Austin Seibert|Baker Mayfield|Ben Powers|Bobby Evans|CeeDee Lamb|Cody Ford|Creed Humphrey|Curtis Bolton|Dede Westbrook|Dimitri Flowers|Dru Samia|Jalen Hurts|Joe Mixon|Jordan Evans|Kenneth Murray|Kyler Murray|Mark Andrews|Marquise Brown|Neville Gallimore|Obo Okoronkwo|Orlando Brown|Parnell Motley|Rhamondre Stevenson|Samaje Perine|Steven Parker|Tre Brown|Tre Norwood
2016,Ohio State,6,47,18,1,Austin Mack|Baron Browning|Billy Price|C.J. Saunders|Cameron Johnston|Chase Young|Chris Worley|Curtis Samuel|Damon Arnette|Davon Hamilton|Denzel Ward|Dre'Mont Jones|Gareon Conley|Isaiah Prince|J.K. Dobbins|Jalyn Holmes|Jamarco Jones|Jeff Okudah|Jerome Baker|Jonah Jackson|Jonathon Cooper|Jordan Fuller|Josh Myers|Justin Fields|K.J. Hill|Kendall Sheffield|Luke Farrell|Malik Harrison|Malik Hooker|Marcus Baugh|Marshon Lattimore|Mike Jordan|Nick Bosa|Noah Brown|Parris Campbell|Pat Elflein|Pete Werner|Raekwon McMillan|Rashod Berry|Sam Hubbard|Shaun Wade|Terry McLaurin|Tommy Togiai|Trey Sermon|Tuf Borland|Tyquan Lewis|Tyvis Powell
2016,Penn State,7,27,11,4,Amani Oruwariye|Blake Gillikin|Brandon Bell|Cam Brown|Chris Godwin|Connor McGovern|DaeSean Hamilton|Dan Chisena|Garrett Sickels|Grant Haley|Jason Cabinda|John Reid|Kevin Givens|Marcus Allen|Micah Parsons|Mike Gesicki|Miles Sanders|Nick Scott|Odafe Oweh|Pat Freiermuth|Ryan Bates|Saquon Barkley|Shaka Toney|Trace McSorley|Troy Apke|Will Fries|Yetur Gross-Matos
2016,Florida State,8,18,13,1,Asante Samuel|Auden Tate|Bobo Wilson|Brian Burns|Cam Akers|Dalvin Cook|DeMarcus Walker|Derrick Nnadi|Derwin James|Gabe Nabers|Hamsah Nasirildeen|Janarius Robinson|Josh Sweat|Rick Leonard|Roderick Johnson|Ryan Izzo|Travis Rudolph|Trey Marshall
2016,Wisconsin,9,23,15,7,Alec Ingold|Andrew Van Ginkel|Beau Benzschawel|Cole Van Lanen|Corey Clement|Dare Ogunbowale|David Edwards|Isaiahh Loudermilk|Jonathan Taylor|Leon Jacobs|Michael Deiter|Natrell Jamerson|Nick Nelson|Quintez Cephus|Rachad Wildgoose|Ryan Connelly|Ryan Ramczyk|T.J. Edwards|T.J. Watt|Troy Fumagalli|Tyler Biadasz|Vince Biegel|Zack Baun
2016,Oklahoma State,10,18,0,0,A.J. Green|Amen Ogbongbemiga|Blake Jarwin|Chris Carson|Chris Lacy|Chuba Hubbard|James Washington|Jordan Brailford|Justice Hill|Lenzy Pipkins|Marcell Ateman|Mason Rudolph|Michael Hunter|Teven Jenkins|Tre Flowers|Tylan Wallace|Tyron Johnson|Vincent Taylor
2016,Michigan,11,42,3,0,Amara Darboh|Ambry Thomas|Ben Braden|Ben Bredeson|Ben Gedeon|Brandon Watson|Bryan Mone|Camaron Cheeseman|Cameron McGrone|Cesar Ruiz|Chase Winovich|Chris Evans|Chris Wormley|David Long|De'Veon Smith|Delano Hill|Devin Bush|Donovan Peoples-Jones|Dymonte Thomas|Erik Magnuson|Jabrill Peppers|Jake Butt|Jehu Chesson|Jeremy Clark|Jon Runyan|Jordan Glasgow|Josh Metellus|Josh Uche|Jourdan Lewis|Khaleke Hudson|Kwity Paye|Kyle Kalis|Mason Cole|Maurice Hurst|Michael Danna|Michael Onwenu|Nico Collins|Rashan Gary|Ryan Glasgow|Sean McKeon|Taco Charlton|Zach Gentry
2016,Florida,12,34,2,0,Alex Anzalone|Antonio Callaway|Brandon Powell|Bryan Cox|C.J. Henderson|Caleb Brantley|Chauncey Gardner-Johnson|Chris Thompson|David Sharpe|Duke Dawson|Eddy Pineiro|Evan McPherson|Fred Johnson|Freddie Swain|Jabari Zuniga|Jarrad Davis|Jawaan Taylor|Johnny Townsend|Jonathan Greenard|Josh Hammond|Kadarius Toney|Kyle Pitts|Kyle Trask|Marcell Harris|Marco Wilson|Marcus Maye|Quincy Wilson|Stone Forsythe|Taven Bryan|Tedarrell Slaton|Teez Tabor|Tommy Townsend|Tyrie Cleveland|Van Jefferson
2016,Stanford,13,21,6,4,Alijah Holder|Bobby Okereke|Casey Toohill|Christian McCaffrey|Colby Parkinson|Dalton Schultz|Davis Mills|Drew Dalman|Harrison Phillips|J.J. Arcega-Whiteside|Jake Bailey|Justin Reid|Kaden Smith|Nate Herbig|Paulson Adebo|Peter Kalambayi|Quenton Meeks|Simi Fehoko|Solomon Thomas|Trenton Irwin|Walker Little
2016,Western Michigan,14,11,0,0,Chukwuma Okorafor|Corey Davis|D'Wayne Eskridge|Darius Phillips|Donnie Ernsberger|Giovanni Ricci|Jaylon Moore|LeVante Bellamy|Luke Juriga|Robert Spillane|Taylor Moton
2016,LSU,15,44,21,6,Arden Key|Badara Traore|Blake Ferguson|Breiden Fehoko|Clyde Edwards-Helaire|Corey Thompson|Cyril Grayson|D.J. Chark|Damien Lewis|Danny Etling|Darrel Williams|Davon Godchaux|Devin White|Donte Jackson|Duke Riley|Ethan Pocic|Foster Moreau|Frank Herron|Grant Delpit|Greedy Williams|Ja'Marr Chase|Jabril Cox|Jacob Phillips|Jamal Adams|Joe Burrow|Justin Jefferson|K'Lavon Chaisson|Kendell Beckwith|Kevin Toliver|Kristian Fulton|Leonard Fournette|Lewis Neal|Lloyd Cushenberry|Malachi Dupre|Patrick Queen|Racey McMath|Rashard Lawrence|Russell Gage|Saahdiq Charles|Stephen Sullivan|Tashawn Bower|Terrace Marshall|Tre'Davious White|Will Clapp
2016,Miami,16,36,1,1,Adrian Colbert|Al-Quadin Muhammad|Brad Kaaya|Braxton Berrios|Brevin Jordan|Chad Thomas|Chris Herndon|Corn Elder|Danny Isidora|David Njoku|Dee Delaney|DeeJay Dallas|Gregory Rousseau|Jaelan Phillips|Jamal Carter|Jaquan Johnson|Jermaine Grace|Joe Jackson|Jonathan Garvin|Justin Vogel|K.J. Osborn|KC McDermott|Kendrick Norton|Mark Walton|Marquez Williams|Michael Jackson|Mike Badgley|Quincy Roche|RJ McIntosh|Rayshawn Jenkins|Shaquille Quarterman|Sheldrick Redwine|Stacy Coley|Travis Homer|Trent Harris|Tyree St. Louis
2016,Virginia Tech,17,17,5,0,Adonis Alexander|Brandon Facyson|Caleb Farley|Christian Darrisaw|Chuck Clark|Dalton Keene|Divine Deablo|Greg Stroman|Isaiah Ford|Joey Slye|Khalil Herbert|Ryan Malleck|Terrell Edmunds|Tim Settle|Tremaine Edmunds|Wyatt Teller|Yosuah Nijman
2016,Utah,18,24,4,1,Brian Allen|Chase Hansen|Cody Barton|Francis Bernard|Garett Bolles|Isaac Asiata|J.J Dielman|Jackson Barton|Javelin Guidry|Jaylon Johnson|John Penisini|Julian Blackmon|Kylie Fitts|Leki Fotu|Marcus Williams|Matt Gay|Mitch Wishnowsky|Pasoni Tasini|Pita Taumoepenu|Sam Tevi|Terrell Burgess|Tim Patrick|Tyler Huntley|Zack Moss
2016,Louisville,19,9,6,3,Colin Holba|Geron Christian|Jaire Alexander|Josh Harvey-Clemons|Lamar Jackson|Mekhi Becton|Reggie Bonnafon|Trevon Young|Tutu Atwell
2016,Colorado,20,13,0,0,Ahkello Witherspoon|Arlington Hambright|Chidobe Awuzie|Isaiah Oliver|Josh Tupou|Juwann Winfree|Ken Crawley|Laviska Shenault|Phillip Lindsay|Steven Montez|Tedric Thompson|Will Pericak|William Sherman
2016,Auburn,21,26,1,1,Anthony Schwartz|Arryn Siposs|Braden Smith|Carl Lawson|Carlton Davis|Chad Slade|Chandler Cox|Daniel Carlson|Daniel Thomas|Darius Slayton|Derrick Brown|Duke Williams|Jack Driscoll|Jamel Dean|Jamien Sherwood|Jarrett Stidham|Jeff Holland|Joshua Holsey|K.J. Britt|Kerryon Johnson|Marlon Davidson|Montravius Adams|Noah Igbinoghene|Prince Tega Wanogho|Rudy Ford|Seth Williams
2016,West Virginia,22,13,0,0,Adam Pankey|Colton McKivitz|David Long|David Sills|Kenny Robinson|Kyzir White|Noble Nwachukwu|Rasul Douglas|Shelton Gibson|Tony Fields|Trevon Wesco|Will Grier|Yodny Cajuste
2016,Tennessee,23,24,8,0,A.J. Johnson|Alvin Kamara|Cameron Sutton|Darrell Taylor|Derek Barnett|Emmanuel Moseley|Jakob Johnson|Jalen Reeves-Maybin|Jason Croom|Jauan Jennings|John Kelly|Josh Malone|Josh Palmer|Joshua Dobbs|Kahlil McKenzie|Kendal Vickers|Kyle Phillips|LaTroy Lewis|Marquez Callaway|Nigel Warrior|Rashaan Gaulden|Shy Tuttle|Trevor Daniel|Trey Smith
2016,Pittsburgh,24,18,4,0,Adam Bisnowaty|Avonte Maddox|Brian O'Neill|Damar Hamlin|Dane Jackson|Dorian Johnson|James Conner|Jaryd Jones-Smith|Jason Pinnock|Jester Weah|Jimmy Morrissey|Jordan Whitehead|Matt Flanagan|Nathan Peterman|Patrick Jones|Qadree Ollison|Rashad Weaver|Ryan Lewis
2016,Air Force,25,1,0,0,Austin Cutting
2017,Alabama,1,53,27,9,Alex Leatherwood|Anfernee Jennings|Anthony Averett|Bo Scarbrough|Bradley Bozeman|Brian Robinson|Calvin Ridley|Cam Sims|Christian Barmore|Christian Harris|Cole Mazza|Da'Shawn Hand|Damien Harris|Daron Payne|DeVonta Smith|Deionte Thompson|Deonte Brown|Evan Neal|Gehrig Dieter|Hale Hentges|Henry Ruggs|Irv Smith|Isaiah Buggs|J.C. Hassenauer|J.K. Scott|Jameson Williams|Jaylen Waddle|Jedrick Wills|Jerry Jeudy|John Metchie III|Jonah Williams|Josh Jacobs|Josh Jobe|Landon Dickerson|Lester Cotton|Levi Wallace|Mac Jones|Mack Wilson|Minkah Fitzpatrick|Najee Harris|Patrick Surtain|Phidarian Mathis|Quinnen Williams|Raekwon Davis|Rashaan Evans|Robert Foster|Ronnie Harrison|Ross Pierschbacher|Shaun Dion Hamilton|Tony Brown|Trevon Diggs|Tua Tagovailoa|Xavier McKinney
2017,Georgia,2,45,14,3,Andrew Thomas|Azeez Ojulari|Ben Cleveland|Channing Tindall|Charlie Woerner|D'Andre Swift|Deandre Baker|Derion Kendrick|Devonte Wyatt|Eric Stokes|George Pickens|Isaac Nauta|Isaiah Wynn|J.R. Reed|Jake Camarda|Jake Fromm|Jamaree Salyer|James Cook|Javon Wims|John Atkins|John FitzPatrick|Jordan Davis|Lawrence Cager|Lewis Cine|Lorenzo Carter|Maurice Smith|Mecole Hardman|Monty Rice|Nakobe Dean|Natrez Patrick|Nick Chubb|Nick Moore|Quay Walker|Riley Ridley|Rodrigo Blankenship|Roquan Smith|Solomon Kindley|Sony Michel|Tae Crowder|Terry Godwin|Travon Walker|Tre' McKitty|Trey Hill|Tyson Campbell|Zamir White
2017,Oklahoma,3,31,25,4,Ahmad Thomas|Amani Bledsoe|Austin Seibert|Baker Mayfield|Ben Powers|Bobby Evans|Brian Asamoah|CeeDee Lamb|Cody Ford|Creed Humphrey|Curtis Bolton|Delarrin Turner-Yell|Dimitri Flowers|Dru Samia|Jalen Hurts|Kenneth Murray|Kyler Murray|Mark Andrews|Marquis Hayes|Marquise Brown|Mike Woods|Neville Gallimore|Nik Bonitto|Obo Okoronkwo|Orlando Brown|Parnell Motley|Perrion Winfrey|Rhamondre Stevenson|Steven Parker|Tre Brown|Tre Norwood
2017,Clemson,4,25,6,0,A.J. Terrell|Amari Rodgers|Andrew Booth|Austin Bryant|Baylon Spector|Christian Wilkins|Clelin Ferrell|Deon Cain|Dexter Lawrence|Dorian O'Daniel|Hunter Renfrow|Isaiah Simmons|Jackson Carman|John Simpson|K'Von Wallace|Mark Fields|Mitch Hyatt|Ray-Ray McCloud|Tanner Muse|Taylor Hearn|Tee Higgins|Travis Etienne|Trayvon Mullen|Tremayne Anchrum|Trevor Lawrence
2017,Ohio State,5,47,14,1,Austin Mack|Baron Browning|Billy Price|C.J. Saunders|Cameron Johnston|Chase Young|Chris Olave|Chris Worley|Damon Arnette|Davon Hamilton|Denzel Ward|Dre'Mont Jones|Drue Chrisman|Garrett Wilson|Isaiah Prince|J.K. Dobbins|Jalyn Holmes|Jamarco Jones|Jeff Okudah|Jeremy Ruckert|Jerome Baker|Jonah Jackson|Jonathon Cooper|Jordan Fuller|Josh Myers|Justin Fields|K.J. Hill|Kendall Sheffield|Liam McCullough|Luke Farrell|Malik Harrison|Marcus Baugh|Mike Jordan|Nicholas Petit-Frere|Nick Bosa|Parris Campbell|Pete Werner|Rashod Berry|Sam Hubbard|Shaun Wade|Terry McLaurin|Thayer Munford|Tommy Togiai|Trey Sermon|Tuf Borland|Tyquan Lewis|Tyreke Smith
2017,UCF,6,12,0,0,Aaron Robinson|Brandon Johnson|Gabriel Davis|Jordan Akins|Jordan Franks|Kalia Davis|Matthew Wright|Mike Hughes|Richie Grant|Shaquem Griffin|Tre'Quan Smith|Trysten Hill
2017,Wisconsin,7,21,9,2,Alec Ingold|Andrew Van Ginkel|Beau Benzschawel|Cole Van Lanen|David Edwards|Isaiahh Loudermilk|Jake Ferguson|Jonathan Taylor|Leo Chenal|Leon Jacobs|Matt Henningsen|Michael Deiter|Natrell Jamerson|Nick Nelson|Quintez Cephus|Rachad Wildgoose|Ryan Connelly|T.J. Edwards|Troy Fumagalli|Tyler Biadasz|Zack Baun
2017,Auburn,8,22,1,1,Anthony Schwartz|Arryn Siposs|Braden Smith|Carlton Davis|Chandler Cox|Daniel Carlson|Daniel Thomas|Darius Slayton|Derrick Brown|Duke Williams|Jack Driscoll|Jamel Dean|Jamien Sherwood|Jarrett Stidham|Jeff Holland|K.J. Britt|Kerryon Johnson|Marlon Davidson|Noah Igbinoghene|Prince Tega Wanogho|Roger McCreary|Seth Williams
2017,Penn State,9,30,11,5,Amani Oruwariye|Arnold Ebiketie|Blake Gillikin|Cam Brown|Connor McGovern|DaeSean Hamilton|Dan Chisena|Grant Haley|Jahan Dotson|Jaquan Brisker|Jason Cabinda|Jesse Luketa|John Reid|Jordan Stout|Kevin Givens|Marcus Allen|Micah Parsons|Mike Gesicki|Miles Sanders|Nick Scott|Odafe Oweh|Pat Freiermuth|Rasheed Walker|Ryan Bates|Saquon Barkley|Shaka Toney|Trace McSorley|Troy Apke|Will Fries|Yetur Gross-Matos
2017,Notre Dame,10,36,15,5,Aaron Banks|Adetokunbo Ogundeji|Alex Bars|Alohi Gilman|Ben Skowronek|Brock Wright|Chase Claypool|Cole Kmet|Cole Luke|Drue Tranquill|Durham Smythe|Equanimeous St. Brown|Jalen Elliott|James Onwualu|Jamir Jones|Jeremiah Owusu-Koramoah|Jerry Tillery|Josh Adams|Julian Love|Julian Okwara|Khalid Kareem|Kurt Hinish|Kyle Hamilton|Kyren Williams|Liam Eichenberg|Mike McGlinchey|Miles Boykin|Nick McCloud|Quenton Nelson|Robert Hainsey|Sam Mustipher|Scott Daly|Tommy Kraemer|Tommy Tremble|Tony Jones|Troy Pride
2017,USC,11,24,7,3,Alijah Vera-Tucker|Amon-Ra St. Brown|Austin Jackson|Cameron Smith|Chuma Edoga|Deontay Burnett|Drake Jackson|Drake London|Isaiah Pola-Mao|Jay Tufele|Jordan Simmons|Keaontay Ingram|Marlon Tuipulotu|Marvell Tell|Michael Pittman|Nico Falah|Porter Gustin|Rasheem Green|Ronald Jones|Sam Darnold|Steven Mitchell|Talanoa Hufanga|Tre Madden|Uchenna Nwosu
2017,TCU,12,20,0,0,Antonio Ortiz|Ar'Darius Washington|Austin Schlottmann|Ben Banogu|Darius Anderson|Garret Wallow|Innis Gaines|Jalen Reagor|Jeff Gladney|Joe Noteboom|Kavontae Turpin|L.J. Collier|Lucas Niang|Matt Pryor|Patrick Morris|Ross Blacklock|T.J. Carter|Travin Howard|Trevon Moehrig|Ty Summers
2017,Miami,13,25,0,1,Braxton Berrios|Brevin Jordan|Chad Thomas|Chris Herndon|Dee Delaney|DeeJay Dallas|Gregory Rousseau|Jaelan Phillips|Jaquan Johnson|Joe Jackson|Jonathan Ford|Jonathan Garvin|K.J. Osborn|KC McDermott|Kendrick Norton|Mark Walton|Michael Jackson|Mike Badgley|Quincy Roche|RJ McIntosh|Shaquille Quarterman|Sheldrick Redwine|Travis Homer|Trent Harris|Tyree St. Louis
2017,Oklahoma State,14,17,0,0,A.J. Green|Amen Ogbongbemiga|Chris Lacy|Christian Holmes|Chuba Hubbard|Devin Harper|James Washington|Jaylen Warren|Jordan Brailford|Justice Hill|Malcolm Rodriguez|Marcell Ateman|Mason Rudolph|Teven Jenkins|Tre Flowers|Tylan Wallace|Tyron Johnson
